,Suburb,Nearest Train Station,Distance(km),Latitude,Longitude,Cluster_Labels_Dist_0,Cluster_Labels_Dist_1,Cluster_Labels_Dist_2,Cluster_Labels_Dist_3,Cluster_Labels_Dist_4
534,Rooty Hill,Rooty Hill Railway Station,0.0,-33.7688649,150.8411802,1,0,0,0,0
535,Ropes Crossing,Werrington Railway Station,3.805676696435863,-33.729194799999995,150.7788889,0,0,0,1,0
536,Rose Bay,Bondi Junction Railway Station,2.5289426177641943,-33.8741644,151.265471,0,0,0,1,0
537,Rosebery,Green Square Railway Station,1.3930492235109384,-33.918586100000006,151.204692,1,0,0,0,0
538,Rosehill,Clyde Railway Station,1.127698134071497,-33.8263889,151.03055559999999,1,0,0,0,0
539,Roselands,Narwee Railway Station,1.4414449803333493,-33.933994299999995,151.0765121,1,0,0,0,0
540,Rosemeadow,Macarthur Railway Station,3.877657059775909,-34.1066667,150.7927778,0,0,0,1,0
541,Roseville,Roseville Railway Station,0.0,-33.7826456,151.1827257,1,0,0,0,0
542,Roseville Chase,Roseville Railway Station,1.8460516710122699,-33.7747222,151.2002778,1,0,0,0,0
543,Rossmore,Leppington Railway Station,3.776555484096043,-33.948336499999996,150.7677747,0,0,0,1,0
544,Rouse Hill,Schofields Railway Station,4.694829091671141,-33.6774941,150.91609330000003,0,0,0,1,0
545,Royal National Park,Heathcote Railway Station,3.5261674134591887,-34.11219955,151.02672688004589,0,0,0,1,0
546,Rozelle,Wynyard Railway Station,2.9090183389793363,-33.8645002,151.1743543,0,0,0,1,0
547,Ruse,Leumeah Railway Station,2.2768700487766744,-34.0733174,150.8463325,0,0,0,1,0
548,Rushcutters Bay,Kings Cross Railway Station,0.4855019740584587,-33.8750365,151.22765569999999,1,0,0,0,0
549,Russell Lea,Croydon Railway Station,3.2133886208089435,-33.8585361,151.1416007,0,0,0,1,0
550,Rydalmere,Harris Park Railway Station,2.9661826712988026,-33.8117088,151.04117019999998,0,0,0,1,0
551,Ryde,Meadowbank Railway Station,2.208365910409446,-33.812540500000004,151.11157169999998,0,0,0,1,0
552,Sackville,Windsor Railway Station,13.310149596820624,-33.4971446,150.8829012,0,1,0,0,0
553,Sackville North,Windsor Railway Station,14.942024054963003,-33.4816597,150.88443759999998,0,1,0,0,0
554,Sadleir,Liverpool Railway Station,3.2805122514682368,-33.9169444,150.8902778,0,0,0,1,0
555,Sandringham,Carlton Railway Station,3.5165636570267713,-33.9971236,151.1400138,0,0,0,1,0
556,Sandy Point,East Hills Railway Station,1.7103284092979163,-33.975407000000004,150.9939195,1,0,0,0,0
557,Sans Souci,Carlton Railway Station,2.8448882068695798,-33.9926292,151.13379719999998,0,0,0,1,0
558,Scheyville,Vineyard Railway Station,5.672021593942461,-33.6017926,150.89285269999996,0,0,1,0,0
559,Schofields,Schofields Railway Station,0.0,-33.69716029999999,150.8711915,1,0,0,0,0
560,Scotland Island,Berowra Railway Station,13.394071997801717,-33.6397464,151.2911746,0,1,0,0,0
561,Seaforth,Roseville Railway Station,5.651258955323016,-33.7910792,151.2430284,0,0,1,0,0
562,Sefton,Sefton Railway Station,0.0,-33.8873088,151.0106256,1,0,0,0,0
563,Seven Hills,Seven Hills Railway Station,0.0,-33.7760305,150.9427044,1,0,0,0,0
564,Shalvey,Mount Druitt Railway Station,4.92696323301702,-33.7277778,150.8066667,0,0,0,1,0
565,Shanes Park,Werrington Railway Station,6.487213195276505,-33.7075,150.79166669999998,0,0,1,0,0
566,Silverwater,Clyde Railway Station,2.335426458306072,-33.834881,151.0471218,0,0,0,1,0
567,Singletons Mill,Berowra Railway Station,19.21962400409722,-33.4648101,151.07385449999998,0,0,0,0,1
568,Smeaton Grange,Macarthur Railway Station,5.709380284339089,-34.0340877,150.75537769999997,0,0,1,0,0
569,Smithfield,Fairfield Railway Station,2.973541845888764,-33.8478215,150.9408736,0,0,0,1,0
570,South Coogee ,Bondi Junction Railway Station,4.3734254637963685,-33.9322056,151.25395669999997,0,0,0,1,0
571,South Hurstville,Allawah Railway Station,1.1770640883017833,-33.9777213,151.1060554,1,0,0,0,0
572,South Maroota,Windsor Railway Station,15.877164936537968,-33.5127778,150.9522222,0,1,0,0,0
573,South Penrith,Penrith Railway Station,2.4140617490419074,-33.772521000000005,150.6982616,0,0,0,1,0
574,South Turramurra,Turramurra Railway Station,2.649591492587173,-33.7510951,151.10846669999998,0,0,0,1,0
575,South Wentworthville,Wentworthville Railway Station,1.6340595077233167,-33.82134,150.9687481,1,0,0,0,0
576,South Windsor,Mulgrave Railway Station,2.568141147551047,-33.6302778,150.8041667,0,0,0,1,0
577,Spring Farm,Macarthur Railway Station,6.450214717633947,-34.069444399999995,150.7272284,0,0,1,0,0
578,St Andrews,Minto Railway Station,2.244897164790626,-34.0208333,150.8305556,0,0,0,1,0
579,St Clair,St Marys Railway Station,4.011731864917332,-33.798333299999996,150.7844444,0,0,0,1,0
580,St Helens Park,Macarthur Railway Station,4.018038674217107,-34.1066667,150.80944440000002,0,0,0,1,0
581,St Ives,Pymble Railway Station,3.5143106215006137,-33.7258869,151.17272119999998,0,0,0,1,0
582,St Ives Chase,Warrawee Railway Station,4.775302693601675,-33.703055600000006,151.1652778,0,0,0,1,0
583,St Johns Park,Cabramatta Railway Station,3.5914533819129972,-33.881666700000004,150.9011111,0,0,0,1,0
584,St Leonards,St Leonards Railway Station,0.0,-33.8225666,151.1923402,1,0,0,0,0
585,St Marys,St Marys Railway Station,0.0,-33.7650204,150.7677778,1,0,0,0,0
586,St Peters,St Peters Railway Station,0.0,-33.9159472,151.176332,1,0,0,0,0
587,Stanhope Gardens,Quakers Hill Railway Station,5.105181432082987,-33.710284,150.92582769999999,0,0,0,1,0
588,Stanmore,Stanmore Railway Station,0.0,-33.8936689,151.1656456,1,0,0,0,0
589,Strathfield,Strathfield Railway Station,0.0,-33.8791285,151.0811758,1,0,0,0,0
590,Strathfield South,Strathfield Railway Station,1.9615533716381586,-33.896666700000004,151.0788889,1,0,0,0,0
591,Summer Hill,Summer Hill Railway Station,0.0,-33.89339520000001,151.13687290000001,1,0,0,0,0
592,Surry Hills,Museum Railway Station,0.8858871042486585,-33.8845123,151.2100301,1,0,0,0,0
593,Sutherland,Sutherland Railway Station,0.0,-34.03125870000001,151.0567639,1,0,0,0,0
594,Sydenham,Sydenham Railway Station,0.0,-33.9147428,151.16610690000002,1,0,0,0,0
595,Sydney Olympic Park,Olympic Park Railway Station,0.4893934357403627,-33.842903,151.07253500000002,1,0,0,0,0
596,Sylvania,Miranda Railway Station,2.206496818241021,-34.014120500000004,151.0988161,0,0,0,1,0
597,Sylvania Waters,Miranda Railway Station,1.8409762048157838,-34.0185844,151.11228,1,0,0,0,0
598,Tamarama,Bondi Junction Railway Station,2.0365360146546254,-33.89874520000001,151.2710753,0,0,0,1,0
599,Taren Point,Caringbah Railway Station,1.7268531977284982,-34.0200181,151.12267509999998,1,0,0,0,0
600,Telopea,Eastwood Railway Station,3.840896868097799,-33.7939218,151.04094419999998,0,0,0,1,0
601,Tempe,Tempe Railway Station,0.0,-33.9247552,151.1647529,1,0,0,0,0
602,Tennyson,East Richmond Railway Station,7.634934828811261,-33.5316667,150.7344444,0,0,1,0,0
603,Tennyson Point,Concord West Railway Station,2.6459950534153327,-33.83138220000001,151.116944,0,0,0,1,0
604,Terrey Hills,Mount Kuring-gai Railway Station,8.86392585208533,-33.6918185,151.2205908,0,0,1,0,0
605,The Ponds,Schofields Railway Station,3.668568735601807,-33.7066667,150.9091667,0,0,0,1,0
606,The Rocks,Circular Quay Railway Station,0.26857102453139736,-33.859992,151.2083216,1,0,0,0,0
607,The Slopes,East Richmond Railway Station,8.440019757394772,-33.5342749,150.7041667,0,0,1,0,0
608,Toongabbie,Toongabbie Railway Station,0.0,-33.7866894,150.95264980000002,1,0,0,0,0
609,Tregear,St Marys Railway Station,3.1599997642458306,-33.748695700000006,150.79575690000001,0,0,0,1,0
610,Turramurra,Turramurra Railway Station,0.0,-33.735434600000005,151.1300645,1,0,0,0,0
611,Turrella,Turrella Railway Station,0.0,-33.9302706,151.14092340000002,1,0,0,0,0
612,Ultimo,Town Hall Railway Station,0.9970786168090675,-33.879472799999995,151.19843459999998,1,0,0,0,0
613,Varroville,Ingleburn Railway Station,3.209417204512137,-34.006666700000004,150.81777780000002,0,0,0,1,0
614,Vaucluse,Edgecliff Railway Station,4.5500209530215665,-33.8558564,151.27610180000002,0,0,0,1,0
615,Villawood,Villawood Railway Station,0.0,-33.88572429999999,150.9837511,1,0,0,0,0
616,Vineyard,Vineyard Railway Station,0.0,-33.6483333,150.86777780000003,1,0,0,0,0
617,Voyager Point,East Hills Railway Station,1.3176815237955302,-33.9586149,150.9738889,1,0,0,0,0
618,Wahroonga,Wahroonga Railway Station,0.0,-33.720366999999996,151.11424630000002,1,0,0,0,0
619,Waitara,Waitara Railway Station,0.0,-33.7094453,151.1055581,1,0,0,0,0
620,Wakeley,Cabramatta Railway Station,3.6382817153947973,-33.873611100000005,150.9086111,0,0,0,1,0
621,Wallacia,Emu Plains Railway Station,13.243427782269443,-33.86533370000001,150.6409771,0,1,0,0,0
622,Wareemba,Croydon Railway Station,2.7123964625371197,-33.857500099999996,151.1319513,0,0,0,1,0
623,Warrawee,Warrawee Railway Station,0.0,-33.7279732,151.12322790000002,1,0,0,0,0
624,Warriewood,Roseville Railway Station,14.553954291013309,-33.690306,151.2942716,0,1,0,0,0
625,Warwick Farm,Warwick Farm Railway Station,0.0,-33.915,150.93444440000002,1,0,0,0,0
626,Waterfall,Waterfall Railway Station,0.0,-34.134769399999996,150.9931332,1,0,0,0,0
627,Waterloo,Green Square Railway Station,0.7977116904290492,-33.90027620000001,151.2073137,1,0,0,0,0
628,Watsons Bay,Edgecliff Railway Station,5.9053436834532835,-33.8432736,151.2825736,0,0,1,0,0
629,Wattle Grove,Holsworthy Railway Station,0.9669905919513774,-33.956401299999996,150.94058619999998,1,0,0,0,0
630,Waverley,Bondi Junction Railway Station,1.126581450939871,-33.9019365,151.25588159999998,1,0,0,0,0
631,Waverton,Waverton Railway Station,0.0,-33.838333299999995,151.1986892,1,0,0,0,0
632,Wedderburn,Macarthur Railway Station,8.69845541726857,-34.1483333,150.81777780000002,0,0,1,0,0
633,Wentworth Point,Rhodes Railway Station,0.9476053915400948,-33.826895799999996,151.0774351,1,0,0,0,0
634,Wentworthville,Wentworthville Railway Station,0.0,-33.8066667,150.96777780000002,1,0,0,0,0
635,Werrington,Werrington Railway Station,0.0,-33.758666,150.75796169999998,1,0,0,0,0
636,Werrington County,Werrington Railway Station,1.5640153951511586,-33.7469444,150.7486111,1,0,0,0,0
637,Werrington Downs,Kingswood Railway Station,2.4401580321994936,-33.7413889,150.7322222,0,0,0,1,0
638,West Hoxton,Leppington Railway Station,3.5076964087363667,-33.9316667,150.83444440000002,0,0,0,1,0
639,West Killara,Killara Railway Station,0.0,-33.7660606,151.1601121,1,0,0,0,0
640,West Lindfield,Lindfield Railway Station,0.0,-33.7802907,151.15958480000003,1,0,0,0,0
641,West Pennant Hills,Beecroft Railway Station,2.845150362843785,-33.7478359,151.0350621,0,0,0,1,0
642,West Pymble,Gordon Railway Station,2.110931218627319,-33.7646844,151.13189930000001,0,0,0,1,0
643,West Ryde,West Ryde Railway Station,0.0,-33.8094444,151.08583330000002,1,0,0,0,0
644,Westleigh,Thornleigh Railway Station,1.5523255165647845,-33.715,151.06777780000002,1,0,0,0,0
645,Westmead,Westmead Railway Station,0.09785101516106408,-33.80764979999999,150.98772649999998,1,0,0,0,0
646,Wetherill Park,Fairfield Railway Station,5.45822162200234,-33.8483333,150.9011111,0,0,0,1,0
647,Whalan,Mount Druitt Railway Station,1.8547481224862328,-33.756666700000004,150.80944440000002,1,0,0,0,0
648,Whale Beach,Berowra Railway Station,17.09857332846122,-33.6096795,151.3309449,0,1,0,0,0
649,Wheeler Heights,Roseville Railway Station,10.86437652929855,-33.728686700000004,151.2806965,0,1,0,0,0
650,Wilberforce,Windsor Railway Station,5.555672418545422,-33.5566667,150.83444440000002,0,0,1,0,0
651,Wiley Park,Wiley Park Railway Station,0.0,-33.923055600000005,151.06777780000002,1,0,0,0,0
652,Willmot,Werrington Railway Station,5.02807538490972,-33.7247222,150.79388889999998,0,0,0,1,0
653,Willoughby,Artarmon Railway Station,1.3827515985987717,-33.806388899999995,151.2002778,1,0,0,0,0
654,Willoughby East,Artarmon Railway Station,2.1985084083075814,-33.7991667,151.20611110000002,0,0,0,1,0
655,Windsor,Windsor Railway Station,0.0,-33.6055342,150.821953,1,0,0,0,0
656,Windsor Downs,Mulgrave Railway Station,3.866704722878824,-33.6566667,150.80944440000002,0,0,0,1,0
657,Winston Hills,Toongabbie Railway Station,2.9279446131326026,-33.7761098,150.9816606,0,0,0,1,0
658,Wisemans Ferry,Windsor Railway Station,28.870428815198313,-33.3852776,150.9868024,0,0,0,0,1
659,Wolli Creek,Bardwell Park Railway Station,0.5048083888728243,-33.9310296,151.1243159,1,0,0,0,0
660,Wollstonecraft,Wollstonecraft Railway Station,0.0,-33.8332039,151.1959273,1,0,0,0,0
661,Woodbine,Leumeah Railway Station,1.4475581577919225,-34.0468369,150.82427109999998,1,0,0,0,0
662,Woodcroft,Doonside Railway Station,0.9877508607819513,-33.7586111,150.8783333,1,0,0,0,0
663,Woodpark,Yennora Railway Station,2.4189842741857968,-33.8413833,150.96027759999998,0,0,0,1,0
664,Woollahra,Bondi Junction Railway Station,0.9759976809954627,-33.8857968,151.2440867,1,0,0,0,0
665,Woolloomooloo,Kings Cross Railway Station,0.4232611899746094,-33.8718758,151.2192218,1,0,0,0,0
666,Woolooware,Woolooware Railway Station,0.0,-34.0448411,151.1401717,1,0,0,0,0
667,Woolwich,Wollstonecraft Railway Station,2.4247903154368746,-33.840198799999996,151.1710614,0,0,0,1,0
668,Woronora,Waterfall Railway Station,4.274374508577676,-34.11649570000001,150.9522795,0,0,0,1,0
669,Woronora Heights,Loftus Railway Station,2.370078307324989,-34.034387,151.027167,0,0,0,1,0
670,Yagoona,Yagoona Railway Station,0.0,-33.9037907,151.0176677,1,0,0,0,0
671,Yarramundi,East Richmond Railway Station,8.636743405797171,-33.6318172,150.6679956,0,0,1,0,0
672,Yarrawarrah,Engadine Railway Station,1.9394998548299458,-34.056681,151.0308884,1,0,0,0,0
673,Yennora,Yennora Railway Station,0.0,-33.862007899999995,150.96860959999998,1,0,0,0,0
674,Yowie Bay,Miranda Railway Station,1.8611228689730184,-34.050277799999996,151.1033333,1,0,0,0,0
675,Zetland,Green Square Railway Station,0.5578773785036756,-33.9076623,151.20821830000003,1,0,0,0,0
676, Jordan Springs,Kingswood Railway Station,4.077976754656129,-33.725021500000004,150.7271271,0,0,0,1,0
677, South Granville,Auburn Railway Station,1.4313413529195311,-33.8577778,151.01055559999998,1,0,0,0,0
